Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9
0        0.329955   0     0.0174275   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0
1        0.046852   0      0.313898   0     0.0244521   0   0.000655825   0   0.000874589   0             0   0             0   0             0   0             0   0             0   0
2      -0.0013066   0     0.0182299   0      0.323666   0     0.0254319   0             0   0             0   0             0   0             0   0             0   0             0   0
3               0   0             0   0     0.0125516   0      0.312888   0     0.0184698   0             0   0             0   0             0   0             0   0             0   0
4               0   0             0   0             0   0    0.00657949   0      0.369472   0     0.0263141   0             0   0             0   0             0   0             0   0
5               0   0             0   0             0   0             0   0   -0.00390033   0      0.327787   0     0.0100205   0             0   0             0   0             0   0
6               0   0             0   0             0   0             0   0             0   0     0.0161686   0      0.397658   0     0.0319796   0             0   0             0   0
7               0   0             0   0             0   0             0   0             0   0             0   0    0.00992259   0      0.300528   0     0.0456148   0             0   0
8               0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00856213   0      0.363683   0             0   0
9               0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0       1.31041   0
