Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9
0         0.29742   0     0.0202456   0  -1.56435e-05   0    0.00131265   0             0   0             0   0             0   0             0   0             0   0             0   0
1      0.00571922   0      0.376835   0     0.0107554   0    0.00115532   0             0   0             0   0             0   0             0   0             0   0             0   0
2      0.00132843   0    0.00500119   0      0.291837   0    0.00819705   0             0   0             0   0             0   0             0   0             0   0             0   0
3               0   0  -0.000754712   0  -0.000295969   0      0.238629   0    0.00192024   0             0   0             0   0             0   0             0   0             0   0
4               0   0             0   0   0.000852994   0   0.000570795   0       0.28095   0    0.00759986   0             0   0             0   0             0   0             0   0
5               0   0             0   0             0   0   -0.00106876   0    0.00748166   0      0.352854   0     0.0083562   0             0   0             0   0             0   0
6               0   0             0   0             0   0             0   0             0   0     0.0119651   0      0.234119   0  -0.000167585   0             0   0             0   0
7               0   0             0   0             0   0             0   0             0   0             0   0   -0.00342438   0      0.223794   0   -0.00242496   0             0   0
8               0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00229024   0      0.197615   0   -0.00266597   0
9               0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0   -0.00195585   0     0.0475895   0
