Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9                10                11                12
0        0.335426   0     0.0240392   0   0.000260017   0             0   0     0.0412766   0             0   0             0   0             0   0             0   0    0.00487519   0             0   0   0.000266696   0             0   0
1       0.0344519   0       0.32236   0     0.0355977   0             0   0     0.0718625   0     0.0026419   0             0   0             0   0             0   0    0.00559964   0             0   0    0.00285497   0             0   0
2      0.00016502   0        0.0135   0      0.333125   0             0   0     0.0104342   0     0.0673019   0     0.0565182   0     0.0226654   0             0   0    0.00622058   0             0   0   0.000245982   0             0   0
3               0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0     0.0147229   0             0   0    0.00364538   0             0   0   -0.00486001   0
4       0.0301572   0     0.0434154   0    0.00588968   0             0   0      0.213031   0    0.00395305   0             0   0             0   0             0   0     0.0365692   0             0   0   -0.00787109   0             0   0
5    -4.45429e-05   0    0.00400257   0      0.112371   0             0   0    0.00391308   0      0.262528   0     0.0150737   0             0   0             0   0     0.0392961   0             0   0     0.0120842   0             0   0
6               0   0             0   0    0.00730088   0             0   0             0   0    0.00560997   0      0.262576   0     0.0121704   0             0   0     0.0134261   0             0   0  -0.000727965   0             0   0
7               0   0             0   0  -0.000501104   0             0   0             0   0             0   0    -0.0045652   0      0.337653   0     0.0316141   0    0.00280556   0     0.0141868   0    0.00251535   0  -8.49634e-05   0
8               0   0             0   0             0   0             0   0             0   0             0   0             0   0   0.000217876   0      0.379746   0   0.000154732   0      0.103465   0             0   0    -0.0302007   0
9      0.00283259   0    0.00836904   0    0.00325575   0             0   0     0.0611766   0     0.0454083   0     0.0739552   0     0.0377274   0    0.00844592   0      0.213671   0    0.00859961   0     0.0766005   0   -0.00702563   0
10              0   0             0   0             0   0             0   0             0   0             0   0             0   0   -0.00170596   0     0.0311951   0  -0.000327659   0      0.296479   0  -0.000183336   0     0.0214439   0
11   -0.000133929   0    0.00040835   0   0.000957343   0             0   0    0.00533833   0    0.00485708   0     0.0243662   0     0.0251486   0  -1.86336e-05   0      0.044898   0    -0.0042528   0      0.223995   0      0.013058   0
12              0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00161383   0      0.007938   0    0.00129516   0    -0.0166589   0  -2.32783e-05   0      0.318138   0
