Bin                        incl                         4mu                          4e                       2mu2e                       2e2mu                        2l2l                          4l
0        0.434479    0.00546291       0.63047    0.00864398       0.33786     0.0117358      0.298166     0.0126973      0.448142     0.0107251      0.378416    0.00825029       0.48308    0.00725244
1        0.493461    0.00512603      0.578123    0.00919546      0.412685     0.0110842      0.419595     0.0110357      0.560638    0.00964732       0.49131    0.00733456      0.495388    0.00716007
2        0.456247    0.00523117      0.650308     0.0082371      0.323725     0.0119431      0.384209     0.0110857      0.453922     0.0104909       0.41965     0.0076409      0.490308    0.00715184
3        0.446215    0.00539812      0.591467    0.00979029      0.246036     0.0128184        0.4605     0.0102275       0.50234    0.00994706      0.481611    0.00714553      0.408664    0.00813824
4        0.455964    0.00574766      0.591666     0.0100984       0.30758     0.0131633      0.448239     0.0118289      0.479819     0.0107301      0.465441    0.00795495      0.446702    0.00828342
5        0.446349     0.0057501      0.571392    0.00989621      0.377371     0.0127765      0.326086     0.0131115       0.48273     0.0105663       0.41262    0.00829241      0.478955    0.00795023
6        0.441367    0.00444383      0.649823    0.00724532      0.251136     0.0100734      0.373001    0.00954971      0.513512    0.00815191      0.446982    0.00624911      0.436134    0.00630643
7        0.374529    0.00467383      0.675637    0.00665677      0.231439     0.0102045       0.21669      0.010077        0.3782     0.0100197      0.290351    0.00716294       0.44783    0.00610422
8        0.381079    0.00616834      0.634859    0.00938563      0.211981     0.0138447      0.265407     0.0127639      0.427072     0.0127941      0.337786    0.00911967      0.419727     0.0083507
9        0.177507     0.0137347      0.263092     0.0280632     0.0426068     0.0273359      0.243623      0.027622      0.214034     0.0263281      0.227517     0.0190811      0.133355     0.0196605
