Bin                        incl                         4mu                          4e                       2mu2e                       2e2mu                        2l2l                          4l
0     2.40514e-05    0.00946791   9.03693e-06    0.00888909  -1.95252e-06   -0.00474136   2.69172e-06    0.00590618   1.42753e-05      0.021757    1.6967e-05     0.0152599   7.08441e-06    0.00495955
1     4.58967e-05     0.0143398   1.08759e-05    0.00924864   4.33255e-06    0.00773103   1.19291e-05     0.0185599   1.87592e-05     0.0228336   3.06882e-05     0.0209577   1.52084e-05    0.00875883
2     1.32258e-05    0.00734559   3.94458e-06    0.00542184   9.59785e-07    0.00316584   7.45774e-06     0.0231119   8.63684e-07    0.00193165   8.32142e-06     0.0108098   4.90436e-06    0.00475826
3    -5.31768e-07     -0.290921  -8.59594e-07       3.07015   3.27826e-07      0.126753             0             0             0            -0             0            -0  -5.31768e-07     -0.230566
4     1.24532e-05    0.00953248   6.76302e-06     0.0126952  -1.03287e-06   -0.00484733   7.32666e-06     0.0308641  -6.03597e-07   -0.00186749   6.72306e-06     0.0119927   5.73016e-06    0.00768322
5     1.95919e-05     0.0119863   1.56442e-06    0.00260597   8.18031e-06     0.0272132   5.86306e-06     0.0192699   3.98411e-06    0.00927951   9.84717e-06      0.013423   9.74473e-06     0.0108164
6     4.20995e-06     0.0101492   7.56649e-07    0.00499459   1.69323e-06     0.0275029   1.16881e-07    0.00182121   1.64319e-06     0.0119446   1.76007e-06    0.00872425   2.44988e-06     0.0114986
7     1.97426e-06    0.00725115   1.00706e-06    0.00971406    2.8563e-07    0.00564334  -3.10157e-07   -0.00465605   9.91726e-07     0.0193052   6.81569e-07    0.00577676   1.29269e-06    0.00837865
8     7.19594e-07    0.00790882  -6.46063e-08    -0.0022251  -3.47998e-07    -0.0218689   1.37073e-06     0.0621978  -2.38533e-07   -0.00993895    1.1322e-06     0.0245927  -4.12605e-07   -0.00917956
9     2.65875e-05     0.0185962   1.07027e-05     0.0195715   2.51942e-06    0.00971578   8.36934e-06     0.0323114   4.99606e-06      0.013705   1.33654e-05     0.0214339   1.32221e-05     0.0164013
10    1.36913e-07    0.00155213   6.31679e-07     0.0156523   9.56031e-08    0.00632647  -1.08834e-06       -0.0905   4.97971e-07     0.0240386  -5.90369e-07    -0.0180313   7.27282e-07     0.0131116
11    1.50408e-05     0.0230308   4.52366e-06     0.0175871   2.08114e-06     0.0192453   2.58981e-06     0.0178025   5.84617e-06     0.0410989   8.43599e-06       0.02932    6.6048e-06     0.0180779
12    -4.2623e-07   -0.00552382  -2.60497e-07    -0.0146205  -3.33031e-07    -0.0144722    1.0599e-06     0.0526851  -8.92602e-07    -0.0550462   1.67298e-07    0.00460456  -5.93528e-07    -0.0145369
